OBJECT_ID,VID,SEQUENCE_DTTM,LAT,LON,SPEED_OVER_GROUND,COURSE_OVER_GROUND
1006,0,14:26:24,36.966583,-75.997647,103,1768
1007,0,14:26:24,36.976875,-76.328314,142,465
1008,0,14:26:27,36.965203,-75.99771,97,1770
1009,0,14:26:28,36.92915,-76.091977,201,1625
1010,0,14:26:31,36.99644,-76.211634,54,1056
1011,0,14:26:32,36.983031,-76.134724,89,2893
1012,0,14:26:33,36.983031,-76.134724,89,2893
1013,0,14:26:34,36.928615,-76.09179,200,1653
1014,0,14:26:34,36.97733,-76.327715,143,462
1015,0,14:26:35,36.966046,-75.997619,107,1761
1016,0,14:26:36,36.964845,-75.997692,96,1774
1017,0,14:26:40,36.99638,-76.21136,53,1063
1018,0,14:26:40,36.92807,-76.091652,201,1702
1019,0,14:26:41,36.983136,-76.13512,90,2887
1020,0,14:26:41,36.965773,-75.99761,96,1773
1021,0,14:26:41,36.977651,-76.327299,143,464
1022,0,14:26:44,36.97779,-76.327115,143,461
1023,0,14:26:46,36.927526,-76.091495,201,1662
1024,0,14:26:46,36.977885,-76.326994,144,461
1025,0,14:26:47,36.964318,-75.997665,95,1773
1026,0,14:26:48,36.965433,-75.997629,100,1783
1027,0,14:26:51,36.996293,-76.211007,52,1081
1028,0,14:26:52,36.996293,-76.211007,52,1081
1029,0,14:26:52,36.98328,-76.135655,89,2881
1030,0,14:26:52,36.926988,-76.091305,202,1633
1031,0,14:26:53,36.965203,-75.997639,95,1776
1032,0,14:26:53,36.978211,-76.32657,144,462
1033,0,14:26:55,36.978303,-76.326447,144,461
1034,0,14:26:57,36.963925,-75.997645,94,1774
1035,0,14:26:58,36.926448,-76.091119,202,1666
1036,0,14:26:58,36.978488,-76.326205,144,458
1037,0,14:26:59,36.964921,-75.997635,97,1760
1038,0,14:27:01,36.99622,-76.210707,53,1078
1039,0,14:27:01,36.983395,-76.136099,89,2877
1040,0,14:27:04,36.925896,-76.090987,202,1710
1041,0,14:27:04,36.978721,-76.325905,145,455
1042,0,14:27:05,36.964655,-75.99762,92,1783
1043,0,14:27:07,36.963496,-75.997624,92,1775
1044,0,14:27:10,36.99615,-76.210434,54,1061
1045,0,14:27:10,36.925338,-76.09091,202,1739
1046,0,14:27:11,36.97905,-76.325484,145,452
1047,0,14:27:12,36.983551,-76.136689,90,2879
1048,0,14:27:13,36.983551,-76.136689,90,2879
1049,0,14:27:15,36.924875,-76.090824,203,1704
1050,0,14:27:16,36.963073,-75.997599,92,1775
1051,0,14:27:16,36.979333,-76.325129,145,456
1052,0,14:27:17,36.979333,-76.325129,145,456
1053,0,14:27:21,36.996073,-76.210134,55,1075
1054,0,14:27:22,36.924231,-76.090662,203,1691
1055,0,14:27:22,36.979566,-76.324827,145,455
1056,0,14:27:23,36.98368,-76.13718,90,2883
1057,0,14:27:23,36.963855,-75.997645,82,1767
1058,0,14:27:24,36.963855,-75.997645,82,1767
1059,0,14:27:27,36.962611,-75.997575,91,1777
1060,0,14:27:28,36.923688,-76.090485,203,1656
1061,0,14:27:28,36.979851,-76.32447,145,450
1062,0,14:27:29,36.979851,-76.32447,145,450
1063,0,14:27:31,36.996,-76.209834,54,1065
1064,0,14:27:32,36.983801,-76.137674,89,2874
1065,0,14:27:33,36.983801,-76.137674,89,2874
1066,0,14:27:33,36.923231,-76.09035,202,1670
1067,0,14:27:34,36.980141,-76.324117,146,449
1068,0,14:27:35,36.963393,-75.997635,89,1775
1069,0,14:27:36,36.96228,-75.997557,90,1776
1070,0,14:27:39,36.92259,-76.09018,204,1673
1071,0,14:27:40,36.995933,-76.209567,54,1074
1072,0,14:27:41,36.983903,-76.13807,90,2877
1073,0,14:27:41,36.98048,-76.3237,146,447
1074,0,14:27:46,36.922035,-76.090034,203,1679
1075,0,14:27:46,36.980721,-76.323405,146,449
1076,0,14:27:47,36.961826,-75.997532,89,1777
1077,0,14:27:48,36.962883,-75.9976,92,1724
1078,0,14:27:51,36.995853,-76.209207,53,1060
1079,0,14:27:52,36.995853,-76.209207,53,1060
1080,0,14:27:52,36.984038,-76.138615,90,2872
1081,0,14:27:52,36.921475,-76.089955,204,1759
1082,0,14:27:53,36.98106,-76.32299,146,445
1083,0,14:27:53,36.972016,-76.21535,0,2420
1084,0,14:27:56,36.961418,-75.99751,88,1779
1085,0,14:27:57,36.961418,-75.99751,88,1779
1086,0,14:27:58,36.920908,-76.089929,205,1772
1087,0,14:27:59,36.96244,-75.997619,91,1952
1088,0,14:27:59,36.981348,-76.322635,145,443
1089,0,14:28:01,36.98415,-76.139062,90,2872
1090,0,14:28:02,36.99578,-76.208907,55,1068
1091,0,14:28:02,36.98415,-76.139062,90,2872
1092,0,14:28:04,36.98159,-76.322339,145,448
1093,0,14:28:05,36.962196,-75.997589,83,1747
1094,0,14:28:07,36.961015,-75.99749,87,1775
1095,0,14:28:10,36.995716,-76.208627,55,1072
1096,0,14:28:10,36.919773,-76.089889,207,1816
1097,0,14:28:11,36.995716,-76.208627,55,1072
1098,0,14:28:11,36.981925,-76.32192,145,451
1099,0,14:28:12,36.98428,-76.139614,91,2867
1100,0,14:28:12,36.961915,-75.997574,83,1778
1101,0,14:28:15,36.919298,-76.08993,206,1846
1102,0,14:28:16,36.960618,-75.997467,86,1775
1103,0,14:28:17,36.96172,-75.997559,74,1773
1104,0,14:28:21,36.99564,-76.208327,53,1063
1105,0,14:28:22,36.984413,-76.140157,89,2868
1106,0,14:28:22,36.918631,-76.090055,208,1892
1107,0,14:28:22,36.98246,-76.321267,145,459
1108,0,14:28:23,36.961448,-75.997574,71,1741
1109,0,14:28:26,36.960221,-75.997444,85,1775
1110,0,14:28:28,36.918061,-76.090162,208,1888
1111,0,14:28:28,36.982743,-76.320905,144,456
1112,0,14:28:31,36.995556,-76.207994,55,1058
1113,0,14:28:31,36.984511,-76.14056,91,2868
1114,0,14:28:32,36.995556,-76.207994,55,1058
1115,0,14:28:33,36.917586,-76.090274,208,1909
1116,0,14:28:34,36.983025,-76.32054,144,461
1117,0,14:28:35,36.961015,-75.997577,76,1798
1118,0,14:28:36,36.959868,-75.997422,85,1773
1119,0,14:28:40,36.916918,-76.090397,208,1886
1120,0,14:28:41,36.9955,-76.207747,54,1069
1121,0,14:28:41,36.984643,-76.141107,90,2867
1122,0,14:28:41,36.983346,-76.32012,144,461
1123,0,14:28:46,36.916345,-76.090517,210,1897
1124,0,14:28:46,36.983576,-76.31982,144,462
1125,0,14:28:47,36.959438,-75.997397,84,1776
1126,0,14:28:48,36.960501,-75.997524,91,1765
1127,0,14:28:51,36.995406,-76.207374,56,1064
1128,0,14:28:51,36.984763,-76.141605,90,2865
1129,0,14:28:51,36.91577,-76.090627,210,1889
1130,0,14:28:52,36.9839,-76.319404,143,461
1131,0,14:28:53,36.9839,-76.319404,143,461
1132,0,14:28:57,36.95905,-75.997375,83,1774
1133,0,14:28:58,36.915198,-76.090742,208,1900
1134,0,14:29:01,36.995336,-76.20706,57,1064
1135,0,14:29:01,36.984871,-76.142057,91,2866
1136,0,14:29:04,36.914625,-76.090879,210,1908
1137,0,14:29:04,36.984406,-76.318759,143,457
1138,0,14:29:05,36.959841,-75.99749,72,1998
1139,0,14:29:07,36.958665,-75.997352,83,1776
1140,0,14:29:10,36.99527,-76.206754,61,1059
1141,0,14:29:10,36.914046,-76.090997,211,1884
1142,0,14:29:11,36.984731,-76.318345,143,449
1143,0,14:29:12,36.984998,-76.142609,90,2856
1144,0,14:29:12,36.959576,-75.997467,84,1786
1145,0,14:29:15,36.913561,-76.091097,212,1897
1146,0,14:29:16,36.958321,-75.997332,82,1775
1147,0,14:29:16,36.985016,-76.317992,142,448
1148,0,14:29:19,36.959271,-75.99745,79,1874
1149,0,14:29:20,36.959271,-75.99745,79,1874
1150,0,14:29:21,36.995183,-76.206414,63,1063
1151,0,14:29:22,36.985121,-76.143159,90,2857
1152,0,14:29:22,36.912878,-76.091227,213,1872
1153,0,14:29:22,36.985253,-76.317702,142,443
1154,0,14:29:23,36.985121,-76.143159,90,2857
1155,0,14:29:24,36.959121,-75.997422,83,1767
1156,0,14:29:26,36.957906,-75.997309,81,1778
1157,0,14:29:27,36.957906,-75.997309,81,1778
1158,0,14:29:28,36.91229,-76.091327,215,1875
1159,0,14:29:28,36.98554,-76.317359,142,437
1160,0,14:29:30,36.958893,-75.997395,96,1652
1161,0,14:29:31,36.99508,-76.206034,64,1074
1162,0,14:29:31,36.985211,-76.143559,90,2855
1163,0,14:29:32,36.99508,-76.206034,64,1074
1164,0,14:29:33,36.911795,-76.091412,216,1873
1165,0,14:29:34,36.98583,-76.317014,142,441
1166,0,14:29:35,36.958678,-75.997334,106,1617
1167,0,14:29:36,36.95757,-75.997289,80,1773
1168,0,14:29:39,36.958558,-75.997124,112,1200
1169,0,14:29:40,36.995003,-76.205754,62,1069
1170,0,14:29:40,36.911098,-76.091514,217,1871
1171,0,14:29:41,36.995003,-76.205754,62,1069
1172,0,14:29:41,36.985335,-76.144107,90,2855
1173,0,14:29:41,36.958551,-75.996982,113,1015
1174,0,14:29:41,36.98616,-76.316607,142,442
1175,0,14:29:46,36.910523,-76.091602,204,1866
1176,0,14:29:46,36.9864,-76.316319,142,441
1177,0,14:29:47,36.957161,-75.99726,79,1774
1178,0,14:29:48,36.958791,-75.996522,139,388
1179,0,14:29:51,36.994903,-76.205334,63,1073
1180,0,14:29:51,36.98544,-76.14456,91,2855
1181,0,14:29:52,36.994903,-76.205334,63,1073
1182,0,14:29:52,36.910033,-76.091704,169,1904
1183,0,14:29:52,36.986731,-76.315914,142,444
1184,0,14:29:53,36.959143,-75.996474,158,3562
1185,0,14:29:57,36.956763,-75.997227,78,1763
1186,0,14:29:58,36.909668,-76.091772,121,1879
1187,0,14:29:59,36.959458,-75.996845,162,2991
1188,0,14:29:59,36.987006,-76.315559,142,454
1189,0,14:30:00,36.99482,-76.205054,61,1109
1190,0,14:30:01,36.985553,-76.145064,91,2855
1191,0,14:30:03,36.909425,-76.091805,85,1863
1192,0,14:30:04,36.909425,-76.091805,85,1863
1193,0,14:30:04,36.987238,-76.315264,142,454
1194,0,14:30:05,36.959405,-75.997464,201,2528
1195,0,14:30:07,36.956445,-75.9972,76,1760
1196,0,14:30:09,36.909208,-76.091837,95,1863
1197,0,14:30:09,36.959261,-75.9979,207,2462
1198,0,14:30:10,36.994723,-76.2047,60,1084
1199,0,14:30:11,36.994723,-76.2047,60,1084
1200,0,14:30:11,36.987561,-76.314854,142,457
1201,0,14:30:12,36.985676,-76.145617,89,2854
1202,0,14:30:15,36.908965,-76.091872,88,1868
1203,0,14:30:16,36.956135,-75.997167,74,1746
1204,0,14:30:16,36.987838,-76.314505,141,457
1205,0,14:30:17,36.959006,-75.998797,209,2515
1206,0,14:30:17,36.987838,-76.314505,141,457
1207,0,14:30:20,36.994633,-76.204367,60,1109
1208,0,14:30:20,36.95891,-75.999137,211,2499
1209,0,14:30:21,36.994633,-76.204367,60,1109
1210,0,14:30:21,36.98578,-76.146074,91,2855
1211,0,14:30:22,36.908673,-76.091919,91,1881
1212,0,14:30:22,36.988068,-76.314212,141,460
1213,0,14:30:23,36.958813,-75.999482,214,2505
1214,0,14:30:27,36.955768,-75.997104,72,1721
1215,0,14:30:28,36.908431,-76.091967,89,1899
1216,0,14:30:28,36.988343,-76.313852,141,456
1217,0,14:30:30,36.958553,-76.000294,219,2463
1218,0,14:30:31,36.994543,-76.204,60,1044
1219,0,14:30:31,36.985895,-76.146577,90,2861
1220,0,14:30:32,36.994543,-76.204,60,1044
1221,0,14:30:33,36.908235,-76.09202,86,1930
1222,0,14:30:34,36.98862,-76.313494,141,458
1223,0,14:30:35,36.958346,-76.000879,222,2467
1224,0,14:30:36,36.955475,-75.997039,71,1698
1225,0,14:30:39,36.958178,-76.001335,219,2452
1226,0,14:30:40,36.907968,-76.092084,84,1867
1227,0,14:30:41,36.994476,-76.203687,62,1079
1228,0,14:30:41,36.98602,-76.147129,90,2856
1229,0,14:30:41,36.958093,-76.001562,218,2439
1230,0,14:30:41,36.988938,-76.313084,141,457
1231,0,14:30:42,36.98602,-76.147129,90,2856
1232,0,14:30:46,36.907748,-76.092124,77,1882
1233,0,14:30:46,36.989165,-76.31279,141,458
1234,0,14:30:47,36.955126,-75.996929,68,1657
1235,0,14:30:48,36.95785,-76.00237,214,2501
1236,0,14:30:51,36.994376,-76.203307,63,1080
1237,0,14:30:51,36.986121,-76.14758,90,2855
1238,0,14:30:52,36.994376,-76.203307,63,1080
1239,0,14:30:52,36.90751,-76.092174,59,2198
1240,0,14:30:52,36.97195,-76.21525,0,1440
1241,0,14:30:53,36.957676,-76.00295,215,2495
1242,0,14:30:57,36.9548,-75.99679,66,1612
1243,0,14:30:58,36.907281,-76.092174,79,1748
1244,0,14:30:59,36.957445,-76.003639,216,2462
1245,0,14:30:59,36.989743,-76.312037,140,457
1246,0,14:31:02,36.95467,-75.996722,65,1588
1247,0,14:31:04,36.907096,-76.09207,69,1491
1248,0,14:31:04,36.989971,-76.311749,140,455
1249,0,14:31:05,36.957171,-76.004309,217,2428
1250,0,14:31:07,36.954555,-75.996647,64,1560
1251,0,14:31:09,36.906975,-76.091915,76,1328
1252,0,14:31:10,36.9942,-76.202674,60,1088
1253,0,14:31:10,36.954475,-75.996597,64,1551
1254,0,14:31:11,36.9942,-76.202674,60,1088
1255,0,14:31:11,36.990295,-76.311342,140,457
1256,0,14:31:12,36.986365,-76.14863,90,2866
1257,0,14:31:13,36.954371,-75.996525,64,1533
1258,0,14:31:15,36.906856,-76.091704,74,1232
1259,0,14:31:16,36.954318,-75.996487,64,1523
1260,0,14:31:17,36.956518,-76.005585,219,2344
1261,0,14:31:17,36.99057,-76.310997,140,457
1262,0,14:31:19,36.954216,-75.996409,64,1501
1263,0,14:31:21,36.99412,-76.20234,60,1062
1264,0,14:31:21,36.986471,-76.14908,90,2861
1265,0,14:31:22,36.90677,-76.09143,72,1064
1266,0,14:31:22,36.990798,-76.31071,140,461
1267,0,14:31:23,36.956173,-76.006205,219,2361
1268,0,14:31:24,36.954095,-75.996309,64,1486
1269,0,14:31:27,36.954046,-75.996269,64,1472
1270,0,14:31:28,36.906725,-76.091189,71,1038
1271,0,14:31:28,36.991071,-76.310367,140,457
1272,0,14:31:29,36.953973,-75.996209,64,1465
1273,0,14:31:30,36.955786,-76.006935,216,2377
1274,0,14:31:31,36.994026,-76.20198,58,1076
1275,0,14:31:31,36.986586,-76.149577,90,2860
1276,0,14:31:32,36.994026,-76.20198,58,1076
1277,0,14:31:33,36.906703,-76.090989,68,955
1278,0,14:31:34,36.953875,-75.996119,64,1451
1279,0,14:31:34,36.991335,-76.310025,140,462
1280,0,14:31:35,36.953826,-75.996072,64,1443
1281,0,14:31:35,36.955513,-76.007465,219,2365
1282,0,14:31:36,36.953826,-75.996072,64,1443
1283,0,14:31:39,36.953733,-75.995979,65,1429
1284,0,14:31:40,36.953733,-75.995979,65,1429
1285,0,14:31:40,36.906691,-76.090714,67,920
1286,0,14:31:41,36.99395,-76.201687,59,1060
1287,0,14:31:41,36.986725,-76.150125,91,2872
1288,0,14:31:41,36.955171,-76.008107,224,2360
1289,0,14:31:41,36.991648,-76.309617,140,458
1290,0,14:31:42,36.953661,-75.995907,65,1425
1291,0,14:31:46,36.90669,-76.09047,70,882
1292,0,14:31:46,36.991875,-76.309324,140,462
1293,0,14:31:47,36.953566,-75.995809,65,1411
1294,0,14:31:48,36.954785,-76.008862,222,2386
1295,0,14:31:50,36.99387,-76.20136,60,1087
1296,0,14:31:51,36.953471,-75.995709,66,1400
1297,0,14:31:51,36.986836,-76.15057,90,2871
1298,0,14:31:52,36.906705,-76.09022,73,846
1299,0,14:31:53,36.954523,-76.009412,223,2402
1300,0,14:31:53,36.992196,-76.308914,140,455
1301,0,14:31:54,36.953378,-75.995607,66,1394
1302,0,14:31:57,36.953311,-75.995529,67,1386
1303,0,14:31:58,36.906733,-76.089975,70,818
1304,0,14:31:59,36.954208,-76.010075,222,2391
1305,0,14:31:59,36.992473,-76.308562,140,459
1306,0,14:32:00,36.99379,-76.201054,62,1082
1307,0,14:32:04,36.906745,-76.08974,67,889
1308,0,14:32:05,36.95375,-76.010544,215,2114
1309,0,14:32:05,36.992746,-76.308205,140,455
1310,0,14:32:06,36.953098,-75.995292,68,1381
1311,0,14:32:07,36.953098,-75.995292,68,1381
1312,0,14:32:09,36.906751,-76.089579,54,876
1313,0,14:32:10,36.993693,-76.20072,60,1084
1314,0,14:32:10,36.992973,-76.307915,140,463
1315,0,14:32:11,36.953181,-76.010749,214,1927
1316,0,14:32:12,36.987096,-76.151619,91,2870
1317,0,14:32:16,36.95289,-75.995049,69,1370
1318,0,14:32:16,36.90675,-76.08942,43,904
1319,0,14:32:16,36.993245,-76.307562,140,462
1320,0,14:32:17,36.952583,-76.010845,218,1874
1321,0,14:32:20,36.99361,-76.200354,60,1036
1322,0,14:32:21,36.99361,-76.200354,60,1036
1323,0,14:32:21,36.987211,-76.152062,89,2873
1324,0,14:32:22,36.993513,-76.307209,140,463
1325,0,14:32:23,36.951988,-76.010962,218,1891
1326,0,14:32:27,36.952625,-75.994745,71,1368
1327,0,14:32:28,36.906753,-76.08911,36,887
1328,0,14:32:29,36.993778,-76.30686,140,462
1329,0,14:32:30,36.951296,-76.011122,217,1918
1330,0,14:32:31,36.987336,-76.152557,90,2876
1331,0,14:32:32,36.993526,-76.19998,61,1052
1332,0,14:32:33,36.906753,-76.089025,28,910
1333,0,14:32:34,36.994041,-76.306519,140,457
1334,0,14:32:35,36.95241,-75.994484,72,1359
1335,0,14:32:35,36.950805,-76.011255,216,1927
1336,0,14:32:36,36.95241,-75.994484,72,1359
1337,0,14:32:40,36.906758,-76.088939,18,882
1338,0,14:32:40,36.99436,-76.30611,140,458
1339,0,14:32:41,36.993466,-76.199674,59,1050
1340,0,14:32:41,36.987478,-76.153104,90,2882
1341,0,14:32:41,36.950216,-76.011414,219,1933
1342,0,14:32:46,36.90677,-76.088902,9,705
1343,0,14:32:46,36.994585,-76.305819,140,458
1344,0,14:32:47,36.952145,-75.994155,73,1351
1345,0,14:32:48,36.949523,-76.011595,216,1922
1346,0,14:32:51,36.993393,-76.19934,59,1037
1347,0,14:32:51,36.987596,-76.153547,90,2884
1348,0,14:32:52,36.90677,-76.088894,8,1153
1349,0,14:32:52,36.994861,-76.305467,141,459
1350,0,14:32:53,36.949031,-76.011734,218,1935
1351,0,14:32:57,36.951875,-75.993822,75,1354
1352,0,14:32:58,36.951875,-75.993822,75,1354
1353,0,14:32:58,36.906771,-76.088892,12,324
1354,0,14:32:59,36.948458,-76.011972,218,2006
1355,0,14:32:59,36.995185,-76.305049,140,460
1356,0,14:33:00,36.993326,-76.199047,58,1066
1357,0,14:33:04,36.906773,-76.08889,9,183
1358,0,14:33:05,36.995458,-76.304692,140,470
1359,0,14:33:06,36.995501,-76.304632,140,470
1360,0,14:33:07,36.95165,-75.99354,76,1352
1361,0,14:33:09,36.906775,-76.088889,2,1511
1362,0,14:33:09,36.99559,-76.304512,140,475
1363,0,14:33:10,36.993253,-76.198714,58,1050
1364,0,14:33:10,36.995678,-76.304394,140,482
1365,0,14:33:11,36.947401,-76.012705,219,2142
1366,0,14:33:12,36.987858,-76.154585,89,2878
1367,0,14:33:13,36.995805,-76.30421,139,503
1368,0,14:33:15,36.995846,-76.304145,139,513
1369,0,14:33:16,36.906778,-76.088885,4,80
1370,0,14:33:17,36.951391,-75.993227,77,1358
1371,0,14:33:17,36.946951,-76.013199,216,2238
1372,0,14:33:19,36.996046,-76.303827,138,528
1373,0,14:33:20,36.996085,-76.303762,138,536
1374,0,14:33:21,36.993176,-76.198347,59,1046
1375,0,14:33:21,36.98798,-76.155029,90,2885
1376,0,14:33:22,36.90678,-76.088884,3,3592
1377,0,14:33:22,36.996163,-76.303634,138,542
1378,0,14:33:23,36.94657,-76.013782,219,2334
1379,0,14:33:24,36.996241,-76.303502,138,551
1380,0,14:33:26,36.951133,-75.992907,78,1352
1381,0,14:33:26,36.996351,-76.303307,138,559
1382,0,14:33:27,36.951133,-75.992907,78,1352
1383,0,14:33:28,36.996386,-76.30324,138,562
1384,0,14:33:29,36.946223,-76.014565,223,2446
1385,0,14:33:31,36.993103,-76.198,57,1049
1386,0,14:33:31,36.988115,-76.155517,89,2886
1387,0,14:33:31,36.99649,-76.30304,138,565
1388,0,14:33:33,36.906786,-76.08888,1,1987
1389,0,14:33:34,36.996593,-76.302839,138,570
1390,0,14:33:35,36.946043,-76.015159,219,2495
1391,0,14:33:37,36.95087,-75.99258,79,1354
1392,0,14:33:37,36.996661,-76.302704,138,576
1393,0,14:33:40,36.993043,-76.1977,59,1050
1394,0,14:33:40,36.90679,-76.088879,1,1314
1395,0,14:33:40,36.996826,-76.302362,138,583
1396,0,14:33:41,36.993043,-76.1977,59,1050
1397,0,14:33:43,36.988278,-76.15611,90,2887
1398,0,14:33:45,36.99696,-76.302084,138,586
1399,0,14:33:46,36.906791,-76.088877,1,3169
1400,0,14:33:46,36.996993,-76.302015,138,586
1401,0,14:33:47,36.950608,-75.992247,80,1345
1402,0,14:33:48,36.945651,-76.01674,221,2551
1403,0,14:33:48,36.99706,-76.301879,138,587
1404,0,14:33:51,36.992973,-76.197374,58,1045
1405,0,14:33:51,36.988386,-76.1565,90,2894
1406,0,14:33:51,36.906795,-76.088875,1,2328
1407,0,14:33:51,36.997156,-76.301674,138,593
1408,0,14:33:52,36.99719,-76.301605,138,594
1409,0,14:33:52,36.971816,-76.215117,0,1610
1410,0,14:33:53,36.94554,-76.017362,222,2579
1411,0,14:33:55,36.997293,-76.301402,138,595
1412,0,14:33:57,36.950315,-75.991877,82,1353
1413,0,14:33:58,36.906796,-76.088874,1,2357
1414,0,14:33:59,36.945413,-76.018117,224,2579
1415,0,14:33:59,36.997426,-76.301129,138,594
1416,0,14:34:00,36.992903,-76.197074,60,1061
1417,0,14:34:04,36.906798,-76.088872,1,1117
1418,0,14:34:05,36.997615,-76.30071,138,600
1419,0,14:34:07,36.950073,-75.991569,83,1348
1420,0,14:34:10,36.99283,-76.196734,62,1056
1421,0,14:34:10,36.997776,-76.30036,138,601
1422,0,14:34:11,36.945095,-76.019624,224,2519
1423,0,14:34:12,36.988671,-76.157534,90,2884
1424,0,14:34:12,36.906801,-76.08887,1,2345
1425,0,14:34:16,36.906803,-76.08887,1,2095
1426,0,14:34:16,36.997971,-76.299942,138,603
1427,0,14:34:17,36.949795,-75.99123,84,1356
1428,0,14:34:17,36.944896,-76.020355,222,2505
1429,0,14:34:20,36.992736,-76.196334,64,1062
1430,0,14:34:21,36.992736,-76.196334,64,1062
1431,0,14:34:21,36.988793,-76.157975,90,2886
1432,0,14:34:22,36.998166,-76.299524,139,603
1433,0,14:34:23,36.9447,-76.021085,221,2520
1434,0,14:34:27,36.949483,-75.990847,85,1352
1435,0,14:34:28,36.998358,-76.299105,139,602
1436,0,14:34:30,36.944496,-76.021937,220,2551
1437,0,14:34:31,36.992643,-76.195934,64,1057
1438,0,14:34:31,36.988928,-76.158465,89,2890
1439,0,14:34:32,36.906808,-76.088867,1,2090
1440,0,14:34:34,36.90681,-76.088867,0,2056
1441,0,14:34:34,36.998551,-76.298682,139,601
1442,0,14:34:35,36.944375,-76.02255,219,2566
1443,0,14:34:37,36.949226,-75.99053,87,1355
1444,0,14:34:40,36.906811,-76.088865,0,1547
1445,0,14:34:41,36.992566,-76.195607,66,1069
1446,0,14:34:41,36.944201,-76.02342,223,2570
1447,0,14:34:41,36.998776,-76.298185,140,602
1448,0,14:34:42,36.989088,-76.159057,89,2888
1449,0,14:34:42,36.944201,-76.02342,223,2570
1450,0,14:34:43,36.989088,-76.159057,89,2888
1451,0,14:34:46,36.948938,-75.990172,88,1348
1452,0,14:34:46,36.906813,-76.088864,0,2039
1453,0,14:34:46,36.998938,-76.297835,140,600
1454,0,14:34:47,36.948938,-75.990172,88,1348
1455,0,14:34:48,36.944063,-76.02417,221,2563
1456,0,14:34:51,36.992476,-76.19524,66,1079
1457,0,14:34:51,36.9892,-76.159449,90,2891
1458,0,14:34:52,36.99913,-76.297407,140,601
1459,0,14:34:53,36.943945,-76.024787,221,2568
1460,0,14:34:57,36.948615,-75.989772,89,1353
1461,0,14:34:59,36.9438,-76.025535,222,2555
1462,0,14:34:59,36.999356,-76.296909,140,606
1463,0,14:35:00,36.992396,-76.194907,66,1044
1464,0,14:35:01,36.906816,-76.08886,0,1621
1465,0,14:35:05,36.999545,-76.296485,140,606
1466,0,14:35:07,36.948341,-75.989442,91,1355
1467,0,14:35:09,36.999673,-76.2962,140,619
1468,0,14:35:10,36.992306,-76.19454,64,1073
1469,0,14:35:10,36.999703,-76.296129,140,624
1470,0,14:35:12,36.989506,-76.160475,91,2905
1471,0,14:35:12,36.90682,-76.088857,0,1673
1472,0,14:35:12,36.99976,-76.295989,140,634
1473,0,14:35:15,36.999843,-76.295772,140,645
1474,0,14:35:16,36.99987,-76.295697,140,649
1475,0,14:35:17,36.94804,-75.989069,91,1352
1476,0,14:35:17,36.94335,-76.0278,224,2542
1477,0,14:35:18,36.999921,-76.295549,140,661
1478,0,14:35:20,36.999973,-76.295402,140,670
1479,0,14:35:21,36.99221,-76.19414,64,1070
1480,0,14:35:21,36.989635,-76.160914,90,2903
1481,0,14:35:23,36.943181,-76.028545,222,2537
1482,0,14:35:23,37.000048,-76.29518,140,681
1483,0,14:35:24,37.000071,-76.295104,140,686
1484,0,14:35:27,36.947703,-75.988652,92,1354
1485,0,14:35:27,37.00014,-76.294879,140,699
1486,0,14:35:29,37.000185,-76.294727,139,706
1487,0,14:35:30,36.98978,-76.161399,90,2908
1488,0,14:35:30,36.942978,-76.029415,224,2525
1489,0,14:35:31,36.992106,-76.193754,64,1060
1490,0,14:35:31,36.98978,-76.161399,90,2908
1491,0,14:35:31,37.000228,-76.294574,139,714
1492,0,14:35:32,36.992106,-76.193754,64,1060
1493,0,14:35:33,36.906825,-76.088854,0,1899
1494,0,14:35:33,37.000268,-76.294419,139,723
1495,0,14:35:34,37.000288,-76.29434,139,727
1496,0,14:35:35,36.942826,-76.030035,224,2533
1497,0,14:35:36,37.000325,-76.294185,139,729
1498,0,14:35:37,36.947426,-75.988304,93,1348
1499,0,14:35:37,37.000325,-76.294185,139,729
1500,0,14:35:41,36.99203,-76.193427,65,1073
1501,0,14:35:41,36.906826,-76.088852,1,2064
1502,0,14:35:41,36.942615,-76.0309,224,2532
1503,0,14:35:41,37.000421,-76.293802,139,735
1504,0,14:35:42,36.942615,-76.0309,224,2532
1505,0,14:35:43,36.98995,-76.161989,90,2901
1506,0,14:35:43,37.000458,-76.293647,139,730
1507,0,14:35:44,37.000496,-76.293492,139,721
1508,0,14:35:46,37.000516,-76.293415,140,718
1509,0,14:35:48,36.942428,-76.031639,223,2524
1510,0,14:35:48,37.000558,-76.29326,140,719
1511,0,14:35:50,36.99194,-76.193067,63,1065
1512,0,14:35:51,36.99194,-76.193067,63,1065
1513,0,14:35:51,36.990063,-76.162377,89,2899
1514,0,14:35:51,37.00062,-76.293027,140,728
1515,0,14:35:52,36.90683,-76.088849,1,1408
1516,0,14:35:52,37.00064,-76.292949,141,730
1517,0,14:35:53,36.942281,-76.032254,222,2539
1518,0,14:35:54,37.000678,-76.292792,141,733
1519,0,14:35:57,36.946766,-75.987487,96,1349
1520,0,14:35:57,37.000735,-76.292557,141,729
1521,0,14:35:58,36.946766,-75.987487,96,1349
1522,0,14:35:59,36.94209,-76.032987,223,2514
1523,0,14:35:59,37.000773,-76.2924,142,723
1524,0,14:36:00,36.991863,-76.192754,64,1072
1525,0,14:36:01,36.906831,-76.088849,1,2062
1526,0,14:36:01,37.000811,-76.292242,142,725
